modified,license,rightsHolder,bibliographicCitation,references,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,informationWithheld,occurrenceID,catalogNumber,occurrenceRemarks,recordedBy,individualCount,sex,lifeStage,preparations,otherCatalogNumbers,samplingProtocol,samplingEffort,eventDate,eventTime,year,month,day,verbatimEventDate,habitat,country,stateProvince,county,municipality,locality,locationRemarks,verbatimCoordinates,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceRemarks,identifiedBy,dateIdentified,scientificName,genus,specificEpithet,scientificNameAuthorship
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2013 from USFWS via Andrew Horton, used in Federal Register 79:63672-759",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:0df3536a-a0bd-4618-a826-a2964f8e7ea7,,,F. Olsen,4,,adult,,,,,7/7/2002,,2002,7,7,7/7/2002,,United States,Iowa,Howard,,Hayden Prairie,,,43.439,-92.3809,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2013 from USFWS via Andrew Horton, used in Federal Register 79:63672-760",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:b800d6d4-f985-48a5-bd97-73a1cfd401bf,,,G.J. Balogh,,,adult,,,,,6/29/1978,,1978,6,29,6/29/1978,,United States,Iowa,Howard,,Hayden Prairie,,,43.439,-92.3809,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2013 from USFWS via Andrew Horton, used in Federal Register 79:63672-761",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:56051b5f-1708-40ba-af2d-6aa3bd55ff94,,,J. Michael,3,,adult,,,,,7/13/1968,,1968,7,13,7/13/1968,,United States,Iowa,Howard,,Hayden Prairie,,,43.439,-92.3809,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2013 from USFWS via Andrew Horton, used in Federal Register 79:63672-762",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:22a333d6-204f-4c88-8ee9-724cf6f7fcca,,,J. Nekola,1,,adult,,,,,7/2/1989,,1989,7,2,7/2/1989,,United States,Iowa,Howard,,Hayden Prairie,,,43.439,-92.3809,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2013 from USFWS via Andrew Horton, used in Federal Register 79:63672-763",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:13d82e7d-9e8c-4ddb-8480-a13a5bf0c8bc,,,M. Saunders,1,,adult,,,,,7/25/1993,,1993,7,25,7/25/1993,,United States,Iowa,Howard,,Hayden Prairie,,,43.439,-92.3809,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2013 pers comm from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,location redacted by agency,urn:uuid:4265eb3f-ee44-43ab-94de-69afe5500606,,,,2,,adult,,,Wandering Transect,,7/4/2013,,2013,7,4,7/4/2013,,United States,Wisconsin,Green Lake,,,,,,,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2013 pers comm from USFWS via Andrew Horton, used in Federal Register 79:63672-749",USFWS,USFWS,USFWS,HumanObservation,location redacted by agency,urn:uuid:1a5fcdb6-2da8-4284-8911-099f17abbc15,,,,1,,adult,,,Wandering Transect,,7/14/2013,,2013,7,14,7/14/2013,,United States,Wisconsin,Green Lake,,,,,,,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2014 pers comm USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,location redacted by agency,urn:uuid:6fc78467-8ecc-4cda-a434-c1eaef0f22ee,,,,2,,adult,,,Wandering Transect,,6/29/2014,,2014,6,29,6/29/2014,,United States,Wisconsin,Green Lake,,,,,,,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, 2014 pers comm USFWS via Andrew Horton, used in Federal Register 79:63672-749",USFWS,USFWS,USFWS,HumanObservation,location redacted by agency,urn:uuid:37f0d8c5-88f6-4250-a7ad-3caa8abf91d3,,,,2,,adult,,,Wandering Transect,,7/7/2014,,2014,7,7,7/7/2014,,United States,Wisconsin,Green Lake,,,,,,,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:0a17d068-5ad1-41bd-aaf6-eaa17bcaca77,,,,15,,adult,,,,,7/8/1997,,1997,7,8,7/8/1997,,United States,North Dakota,Richland,,Hartleben Prairie,,,46.0792,-96.967,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:a1944f7a-1bdb-4f6d-adb8-64fd7549acae,,,,1,,adult,,,,,6/28/1995,,1995,6,28,6/28/1995,,United States,North Dakota,Richland,,Hartleben Prairie,,,46.075,-96.975,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:f803d184-f68a-4317-986d-846c1beeeb35,,,,39,,adult,,,,,7/9/1996,,1996,7,9,7/9/1996,,United States,North Dakota,Richland,,Hartleben Prairie,,,46.0792,-96.967,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Swengel, from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:39b1b9b7-f36c-45b2-b4bf-cc4b2b8252be,,,,2,,adult,,,,,7/2/1994,,1994,7,2,7/2/1994,,United States,Minnesota,Wilkin,,Western Prairie North,,,46.5886,-96.3698,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"unknown from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:3e8368a2-4ed9-4173-9e51-08d282575f2a,,,,,,adult,,,,,6/27/1988,,1988,6,27,6/27/1988,,United States,Minnesota,Big Stone,,private tract by Big Stone WMA,,,45.3817,-96.5,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:f68bdbd9-f294-4ad7-9858-90428330ba09,,,,,,adult,,,,,7/10/1965,,1965,7,10,7/10/1965,,United States,Minnesota,Pipestone,,private tract 1,called Sweet 24 in POSK records. POWESHIEK SKIPPER. IN PRAIRIE STRIP BETWEEN R.R. AND HWY 23. NO RECORD MADE OF ABUNDANCE. SPECIMEN PROB. IN PERS. COLL. OF HUBER.,,43.9775,-96.3261,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:c10e4ce7-0622-4992-85ea-787e1c0a22d6,,POWESHIEK SKIPPER. NO INFORMATION RECORDED ABOUT TYPE OF HABITAT OR ABUNDANCE OF SKIPPER. THIS PRESERVE SHOULD SUPPORT A FAIR POPULATION.,,,,adult,,,,,7/13/1981,,1981,7,13,7/13/1981,,United States,Minnesota,Wilkin,,Foxhome Prairie,POWESHIEK SKIPPER. NO INFORMATION RECORDED ABOUT TYPE OF HABITAT OR ABUNDANCE OF SKIPPER. THIS PRESERVE SHOULD SUPPORT A FAIR POPULATION.,,46.3225,-96.2858,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Weber, pers comm 01/10/2014 from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:1de8cbac-63b2-4d0e-8411-ca9a680531b1,,Two POSK documented,,2,,adult,,,Wandering Transect,,7/10/2013,,2013,7,10,7/10/2013,,United States,Minnesota,Polk,,Chicog Wildlife Management Area,,,47.5936,-96.3972,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Weber, pers comm 01/10/2014 from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:8cfab03d-020c-4b87-ae49-9192b16069d2,,Five POSK documented,,5,,adult,,,Wandering Transect,,7/14/2004,,2004,7,14,7/14/2004,,United States,Minnesota,Polk,,Chicog Wildlife Management Area,,,47.5936,-96.3972,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Weber, pers comm 01/10/2014 from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:8dfb39d0-6175-4906-a3e8-d78cb90f8b4b,,Two POSK documented,,2,,adult,,,Wandering Transect,,6/30/2007,,2007,6,30,6/30/2007,,United States,Minnesota,Polk,,Chicog Wildlife Management Area,,,47.5936,-96.3972,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Weber, pers comm 01/10/2014 from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:17926366-4d2d-4c12-a678-a096832a01ff,,Five POSK documented,,5,,adult,,,Wandering Transect,,6/30/2006,,2006,6,30,6/30/2006,,United States,Minnesota,Polk,,Chicog Wildlife Management Area,,,47.5936,-96.3972,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"Weber, pers comm 01/10/2014 from USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:8dcb09c0-9363-48c0-892e-5fa9be9350ef,,Cattle (46 head) were on the area and it was grazed almost to the ground. Additional surveyor found POSK in road ditch outside the fence,,1,,adult,,,Wandering Transect,,7/13/2005,,2005,7,13,7/13/2005,,United States,Minnesota,Polk,,Chicog Wildlife Management Area,,,47.5936,-96.3972,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:84437b07-586c-4f51-860a-3423e95a0f71,,SEVEN POSK ADULTS SEEN IN FAIRLY GOOD DRY PRAIRIE ON STEEP SLOPES DURING 35-MIN SURVEY UNDER GOOD CONDITIONS.,,7,,adult,,,,,7/15/1997,,1997,7,15,7/15/1997,,United States,Minnesota,Murray,,Moulton 1,TRACT IS IN LARGE CONCENTRATION OF HABITAT REMNANTS AND BUTTERFLIES HERE ARE PROBABLY PART OF EXTENSVIE POPULATION. ESTIMATED POP RANK: BC.,,43.9211,-95.9527,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:ec0f5b99-cd34-4986-8701-1f1aa1c6acf3,,,,,,,,,,,,,,,,,,United States,Wisconsin,Milwaukee,,Metcalfe Park,,,43.0661,-87.9569,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:d68e5477-3337-4b03-a883-ce0a5e47e1e2,,,,,,,,,,,,,,,,,,United States,Illinois,Mason,,Mason City,,,40.213,-89.8752,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:b85a42e5-cd7f-4838-86c9-70254003a1e3,,,,,,,,,,,,,,,,,,United States,Illinois,Lake,,West Chicago,,,42.3274,-87.9301,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/licenses/by-nc/4.0/,USFWS,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),"USFWS via Andrew Horton, used in Federal Register 79:63672-748",USFWS,USFWS,USFWS,HumanObservation,,urn:uuid:5b36100e-9ecb-4cfc-982c-5e51146e522c,,,,,,,,,,,,,,,,,,United States,Wisconsin,Racine,,West Racine,,,42.76,-87.9969,WGS84,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
12/3/2015,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/lepnet/portal/collections/individual/index.php?occid=14226702,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:28559c72-a94a-418a-85ea-847fb91131c5,YPM ENT 725556,,W.S. McAlpine,1,,,,,,,7/3/1944,,1944,7,3,7/3/1944,lot count 1,United States,Michigan,Kent,,Grand Rapids,,,43,-85.7,WGS84,10220,L. Bocat,digital resource,VertNet,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14203755,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:08756fdd-f85c-4783-9b78-9fb2af38a898,YPM ENT 756993,,,1,,,,,,,1890-07-08,,1890,7,8,1890-7-8,,United States,Iowa,Poweshiek,,Grinnell,,,41.74,-92.72,WGS84,2440,L. Bocat,digital resource,VertNet,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14217138,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:1b267593-83c7-4b53-8a36-0f79072e9f92,YPM ENT 756996,,E. J. Smith,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14235387,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:3464aa55-3a28-4c57-bfc2-e23bc45e7104,YPM ENT 443622,,,2,,,,,,,,,,7,24,,,United States,South Dakota,Brookings,,Volga,,,44.32,-96.92,WGS84,1520,L. Bocat,digital resource,United States TIGER 2014 Census,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14268416,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:6212ad6d-bd1e-4139-a76d-93315e7dbc8c,YPM ENT 756998,,G.M. Dodge,1,,,,,,,,,,,,,,United States,Illinois,,,,,,,,,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14275118,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:6b6ce3a8-bcec-4946-aa84-6450eabd187b,YPM ENT 756992,,,1,,,,,,,,,,7,16,,,United States,South Dakota,Brookings,,Volga,,,44.32,-96.92,WGS84,1520,L. Bocat,digital resource,United States TIGER 2014 Census,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14289242,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:7efd4147-c310-4c1f-ad5c-29ced4810ecd,YPM ENT 756566,,G.M. Dodge,1,,,,,,,1872,,1872,,,1872,,United States,Illinois,,,,,,,,,,,,,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14291069,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:81948da0-6e4e-4ad1-b670-fb66f5260b9e,YPM ENT 756565,,W.W. Newcomb,1,,,,,,,7/9/1930,,1930,7,9,7/9/1930,,United States,Michigan,Kent,,Grand Rapids,,,43,-85.7,WGS84,10220,L. Bocat,digital resource,VertNet,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14291212,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:81cb5a8e-ba9c-46ec-a9a2-523931146b1b,YPM ENT 443621,,,3,,,,,,,,,,7,26,,,United States,South Dakota,Brookings,,Volga,,,44.32,-96.92,WGS84,1520,L. Bocat,digital resource,United States TIGER 2014 Census,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14292698,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:83e74fd2-245b-4550-a4f9-a54f4ff64491,YPM ENT 756564,,D.B. Stallings|J.E. Turner,1,,,,,,,,,,,,,,United States,Iowa,Poweshiek,,Grinnell,,,41.74,-92.72,WGS84,2500,L. Bocat,digital resource,VertNet,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14311255,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:9e318a39-ea32-4feb-aa91-ea1d20c61fcc,YPM ENT 443620,,,2,,,,,,,1891-06-28,,1891,6,28,1891-6-28,,United States,Iowa,Poweshiek,,Grinnell,,,41.74,-92.72,WGS84,2440,L. Bocat,digital resource,VertNet,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
,http://creativecommons.org/publicdomain/zero/1.0/,Yale University,Belitz et al. 2018. Aggregated occurrence records of the federally Endgangered Poweshiek skipperling (Oarisma poweshiek),http://symbiota4.acis.ufl.edu/scan/portal/collections/individual/index.php?occid=14335826,YPM,ENT,YPM,PreservedSpecimen,,urn:uuid:c0b85ac2-4e13-4e5e-a046-fdd68f5e7bbf,YPM ENT 756335,,,1,,,,,,,,,,,,,,United States,South Dakota,Brookings,,Volga,,,44.32,-96.92,WGS84,1520,L. Bocat,digital resource,United States TIGER 2014 Census,,,,Oarisma poweshiek,Oarisma,poweshiek,"(Parker, 1870)"
